,gender,age,cust_id,became_member_on,income,days_as_member
14301,M,72,c7a6bf2558554bf5954ed506eb3968f1,2014-02-07,39000.0,2484
14302,F,67,e8f1bee026c14932b9e0aad8c404afe1,2018-02-20,104000.0,1010
14303,M,33,421b51d693fa439aa002c60317056901,2017-12-31,75000.0,1061
14304,M,42,d668e0c25b414ab0865757f0fb16f299,2018-07-20,64000.0,860
14305,F,63,9fabcb66c51e4daaba9edaeb8cac2f6f,2015-10-24,79000.0,1860
14306,M,35,4f45721bf9ff4529b59b3308b9cef902,2017-01-23,59000.0,1403
14307,M,65,a1f12cd9b4b342749bf5b785cd3bd8f4,2016-12-23,55000.0,1434
14309,M,50,046a2f9c32c14e7e9ad508f811ebfa2e,2017-01-18,30000.0,1408
14310,M,20,bd52aa1e72284ae69f476817c9989794,2018-01-23,39000.0,1038
14311,M,59,e2098c2116e8410d918745453273487a,2018-01-14,89000.0,1047
14312,M,39,45b6182ff1d14c8cad5ab2403abe1dd2,2015-11-25,99000.0,1828
14313,M,98,75225655a1c44546a18f100f7c864f98,2015-04-03,37000.0,2064
14314,M,46,c9171195c1a249bc9d7d86daa8c92457,2018-05-21,34000.0,920
14315,M,28,b24ceb64aaa64fc1b4fb8b23d5f31203,2017-07-30,65000.0,1215
14316,F,79,e325c3d2e25840798517fb1dca5b799f,2018-07-19,100000.0,861
14317,F,53,e51350fc39f54b47842fa13c49f7400b,2017-04-03,91000.0,1333
14318,M,74,e7ad46509cd94c5e82c3eedc4f3c3bb8,2017-12-03,60000.0,1089
14319,M,31,cf6c877f4d7d411aa0e3bb4a7a566834,2018-05-16,36000.0,925
14321,M,29,ebcd484745a1455789c1d3c00ba3c6ea,2017-09-26,65000.0,1157
14322,M,80,0be7a1517b0549c991926c94869d8fb5,2017-03-11,34000.0,1356
14323,M,60,a7322a1900194a128175928b0b0cdadb,2017-08-07,108000.0,1207
14324,M,77,f7fe5a1f9cbf455495d8a29aac7d29d6,2018-06-29,49000.0,881
14325,F,26,087d0fcdbf294f7494a96d8d6a56cf41,2013-08-26,72000.0,2649
14326,M,62,0d1f4bc41883493ba6f72af2485bab65,2016-08-03,111000.0,1576
14327,F,58,a60345566e4a48a29a943f87cf499669,2017-08-17,77000.0,1197
14328,M,59,f56156251c3c45488aa51fcc01d34ed3,2017-12-31,59000.0,1061
14329,F,25,f216966ed46a4cdabc804dc48e6f7a1b,2017-05-04,41000.0,1302
14330,M,53,00cf1bbec83f4a658f8994e556db4633,2018-05-15,73000.0,926
14332,F,59,58704ea7375d4c0e97cc6c6d1569c05e,2017-04-01,79000.0,1335
14333,M,52,cc328665db7d4f77babe3cb7c87e2e2f,2016-04-30,98000.0,1671
14334,M,45,1e3b669e7c8c4d9c8e2acfe32b2e484f,2018-05-04,67000.0,937
14335,M,34,58946f6fe2b54f2ba4aaa95931b77d9e,2015-01-21,59000.0,2136
14336,M,49,5dcea5d448b34b1d99ee161cc76b51aa,2016-07-25,83000.0,1585
14337,M,59,ecb763b18df94c83b2bd65ae4e7d8b4e,2016-01-04,58000.0,1788
14338,M,65,e090625f96d84893ae91f09e609feb8e,2016-10-06,39000.0,1512
14339,F,51,0c3e283397d74cd9a3f535c7dd1d188c,2017-04-21,113000.0,1315
14340,F,61,28d4c05648fc455c9797496f3bdf8105,2016-01-02,76000.0,1790
14341,M,76,2ac9262963ed4785a37f0230330e390d,2015-10-22,84000.0,1862
14342,F,20,762f6e8d212d4535b8ea682e49b3f80c,2017-01-06,49000.0,1420
14343,F,51,caa1a423aa8a43a9bce4efe637f029dd,2018-03-13,58000.0,989
14344,M,22,f46b68de20f240bfa0e513b4646c43cc,2017-08-03,33000.0,1211
14345,F,58,07c44df054f241aab553723ed855ca21,2015-08-14,54000.0,1931
14346,F,84,ef375083fcf44eb8bc2131591e8bd2d1,2017-07-19,86000.0,1226
14347,M,53,b6d81a7cd7154f7d8155b3351fb514cd,2017-11-22,111000.0,1100
14348,M,76,1823f88cc0df46bbbdad2e82afd3c9b7,2016-02-29,69000.0,1732
14350,F,51,c5c2e3b743034d66ba0839b6f9540892,2018-07-16,101000.0,864
14351,M,61,17b2a48d368b417c8acabacac1f98440,2016-06-26,116000.0,1614
14352,F,46,72151d82bbba4be3bcf20ba8b451e332,2017-09-10,32000.0,1173
14353,M,63,8e5dd180969f441498b595d08e57a3bb,2017-10-12,51000.0,1141
14354,M,46,ac967c1d269e4fc89298c3a2ad43908c,2017-12-27,57000.0,1065
14355,M,88,fd0bea7c01384b01a6a9cb75fa7e8aa7,2016-01-16,78000.0,1776
14356,M,54,591223b3a2fa436c823836732f45dfb5,2015-12-13,67000.0,1810
14357,M,42,c5075c044fd24ad08aa57bb1895d002e,2016-12-25,91000.0,1432
14360,M,19,a83c4496729c415691adfabfb80a24db,2017-08-18,32000.0,1196
14361,M,35,74968a0cd5754f85810a74374b05334e,2017-12-12,52000.0,1080
14362,F,51,43f9776020c542c293d8b296a33ea91f,2018-04-23,50000.0,948
14363,M,39,437d60b0eb6c43fdb874df11231f4198,2018-04-21,55000.0,950
14364,M,47,0cdbae04f7394db9b09a905291336ea6,2016-04-23,53000.0,1678
14365,F,81,fccc9279ba56411f80ffe8ce7e0935cd,2018-04-25,94000.0,946
14366,M,52,f024a5abfd1144b081caab510936a52c,2015-07-28,79000.0,1948
14367,M,72,267b167e0b714ae3b4c4216fe0deb31f,2017-04-13,85000.0,1323
14368,M,47,9131dfc0370c4dea85ef9f5c4d4177ce,2017-08-16,32000.0,1198
14369,M,30,3bf266ed72ec4b73a84d8f7029f0fb72,2017-02-13,31000.0,1382
14370,M,58,ea8ba895b78147a786712e3060d728e1,2016-09-02,50000.0,1546
14371,F,60,550628b94af7485aa1b9a742146c28e3,2016-01-23,32000.0,1769
14372,F,61,4e3f3a3401ae4b50837665179b6d7415,2016-11-11,98000.0,1476
14373,F,65,240b9202dcfc477cab8dfde33f0df699,2015-10-18,90000.0,1866
14374,F,72,621408d17b3a4271ae3c0f1aa9603391,2018-02-05,82000.0,1025
14375,M,59,4d451f223dbf4ded9a50fea5bfb0d4f9,2017-05-08,99000.0,1298
14377,M,29,2afddead3edc4fcd9c6c1840c3de2950,2017-11-18,30000.0,1104
14378,M,80,8b0face3a7e14e35b332a362eade8176,2017-02-12,93000.0,1383
14381,M,69,5a7136999fa240838c28e52359f6533d,2016-03-03,80000.0,1729
14382,F,55,f97af6e7c31b4e16b078c3224b78f6a4,2017-05-24,72000.0,1282
14384,F,73,41b596c1f10d48f293227c259f141d42,2016-09-06,89000.0,1542
14385,F,72,b8fc056d443741cf8f1219e036c6c369,2017-02-19,114000.0,1376
14386,M,66,fdaf338377c145bfb8bebf62ca2304d3,2018-07-04,46000.0,876
14387,F,77,24b7186006df42968b948016dda0030a,2013-10-14,57000.0,2600
14388,M,62,d0a8b1eade474d65974371700b5a74bf,2017-08-19,65000.0,1195
14389,M,26,8af85470a76f4caa8f9db515a71df7e2,2017-12-02,65000.0,1090
14391,M,51,0c3b3be85e534b709670a6652fb30527,2017-11-06,65000.0,1116
14392,M,51,798033d6679e4a4abb6417400998126c,2016-06-02,67000.0,1638
14393,M,97,ce7d52939ba947d6be911e3df0e4983c,2016-11-22,81000.0,1465
14394,M,67,9aa538ebf4704f10b8c53e221e6e1efe,2017-11-11,78000.0,1111
14395,F,62,a09c68b1798542a6ae9277046de72dc3,2016-02-12,82000.0,1749
14396,F,73,ff5a8471ac1b4809b190e38ba13a678a,2017-09-16,79000.0,1167
14397,F,53,d9da2d2416fc44ac87c506b36c71d921,2015-12-12,100000.0,1811
14398,F,46,92f3cc3dfaec453aa262158b723b9263,2017-11-27,40000.0,1095
14399,M,39,fcc43e232f794e639bc3185272353566,2017-08-11,61000.0,1203
14400,M,48,825c2c2bb7aa4f29b1e882f40f0f8250,2015-09-23,56000.0,1891
14401,M,43,a7f01375c50144a9b54749baf93b54f8,2017-09-02,31000.0,1181
14402,M,59,8d169f0ae1bf46cd9cdea4f9e7ba0636,2018-07-10,43000.0,870
14403,F,51,7f4ee7812fe042ba95548f0e8bbf5973,2017-10-31,40000.0,1122
14405,F,43,4056d15bfaf94aca9600d139493cee45,2017-09-05,31000.0,1178
14406,F,44,f8ddf5ee3d1547cb923ca77addb32784,2018-07-05,78000.0,875
14407,M,39,bbaca98151a448a093c1d7eaa413bf92,2014-06-15,46000.0,2356
14408,M,79,f952e2943933489faa4d7b269190e644,2017-07-22,73000.0,1223
14409,M,27,e64b41697854427e8286ce5514803f60,2017-07-16,57000.0,1229
14410,F,75,450b891b1e3b4123b453d34d2c1d187b,2017-04-18,53000.0,1318
14411,M,58,047db31ef98140149f97667abee20860,2018-06-10,51000.0,900
14412,M,57,36bac1cacf514f7db5f090015a289a4d,2014-08-16,87000.0,2294
14413,M,39,f8f75cc666f64d8da5609d04379c7e7e,2015-12-19,58000.0,1804
14415,M,58,83b1bc5c6c4242cfb39f889e57ce47c7,2018-07-14,83000.0,866
14417,M,65,72faeca8924a4501ab16088c3de45173,2018-05-03,32000.0,938
14418,F,70,acc86d3bd45d4e4688cd1be20e5a7294,2017-10-25,76000.0,1128
14419,F,53,3f4cf7d14e744e18a4912b9662c04152,2017-07-29,74000.0,1216
14420,M,19,894aeaa49f19443db64c880ae47cea93,2015-10-08,43000.0,1876
14421,M,20,3d2196a1593a441984b14dfcb9f4f07a,2017-04-06,41000.0,1330
14422,M,53,4dddef8b7d3d45f2a8027ee2779467f3,2017-07-19,67000.0,1226
14423,M,72,f2aa77cb42534b00be0db65a811a9038,2018-03-04,59000.0,998
14424,M,65,c39160d864b4468aa2a712002ea2d7b9,2016-01-11,68000.0,1781
14425,M,71,5a6e0c3dae854f4b92c8529f9da24c41,2015-08-08,92000.0,1937
14426,M,41,84bef07948ce495a8b9d260d46756028,2013-08-21,52000.0,2654
14427,M,58,d9f112275afe4ab996731b75c446cab1,2017-11-05,52000.0,1117
14428,M,35,ea9b65b0bef54e4c9dcf73409d9ead12,2016-08-07,57000.0,1572
14429,M,33,91d9e3da49d948c6b5df97d390d91a38,2017-08-01,41000.0,1213
14430,M,42,a0899ec8221b4e37825a350b2179534c,2018-04-23,54000.0,948
14431,M,65,6d7aa10b26f64ad9afd6a1dd233e0884,2017-12-14,60000.0,1078
14432,M,21,023fd15e56184ec19e23ed5a31c87543,2017-10-08,53000.0,1145
14433,F,51,fa6cfbabbe46467f9e9f276e20f0e48a,2016-05-29,114000.0,1642
14434,F,80,4071653f161042b2bf21a1c18c093a33,2016-04-14,71000.0,1687
14435,F,87,e5a0dd72474142fa9b1f0196935dc669,2016-02-16,95000.0,1745
14437,F,22,35dd2c597c7e43d8b8c53ade81e8350f,2018-03-01,31000.0,1001
14438,F,63,c747e03c39ae4641a778c99b71e12441,2017-12-12,78000.0,1080
14439,F,29,89507aca336640968fbee05111d881da,2017-09-01,54000.0,1182
14440,F,48,e02a21afad8e4ddca8ec6e31396e0a06,2015-02-19,63000.0,2107
14441,F,79,24ca691f4052491ab91968123408266b,2014-11-27,61000.0,2191
14442,M,52,c2a28822ad204e448297f85f0ecbcbd8,2017-08-18,68000.0,1196
14443,F,54,39437fa966ad4de0bc8afe8906778822,2015-08-24,52000.0,1921
14444,M,59,461fbe5e921044c9a31b1cd5cf27c4a6,2017-12-26,53000.0,1066
14445,M,35,907a887894d14bcc9dc55d24a2e3c464,2018-06-10,37000.0,900
14446,F,59,1bc6fd5df70a489e9cc4641f3dab8688,2017-03-15,76000.0,1352
14447,F,58,8c6b2a81cb294c28b740e9c459ab7767,2017-05-24,97000.0,1282
14448,M,67,a6064347d58f4e9093bd92cc780a48bb,2014-12-10,74000.0,2178
14449,F,45,f2e49f5002c540eb92ca320fea990319,2018-06-07,73000.0,903
14450,F,73,1658a9c4b49b43ea830639d0b26eb1ce,2016-05-20,100000.0,1651
14451,M,71,5393e8c9ce154c8aa2fbd35d7863d87d,2017-06-29,116000.0,1246
14452,F,49,68ad3d39d2e041e7a1e4655bc023f0c8,2016-07-22,74000.0,1588
14453,F,50,b83015754a8f40039405b5edd29252b2,2018-01-07,33000.0,1054
14454,M,63,42d1b66fa6ea43d1a808494b6fd1162b,2018-04-01,83000.0,970
14455,M,64,d4b0ddab9db746ecbc848f30b2df7b07,2014-12-22,86000.0,2166
14456,M,71,ad3c97ee0ec140d0bf53256a258c0cd0,2016-12-17,45000.0,1440
14457,M,48,41ca7dbb0a4a487da4f9969f7cd6984b,2014-08-10,92000.0,2300
14458,F,81,0651e2ab376f4608886a5b4a310944fc,2015-02-24,89000.0,2102
14459,M,73,8f2d36e9780b4ce095e53920740e72b3,2017-10-07,56000.0,1146
14460,M,58,25728973953247e0967b02785afeed97,2017-01-14,70000.0,1412
14461,M,56,a7a47698ba4643cf94a254ca8aedb92d,2016-10-01,73000.0,1517
14463,M,51,cced1422fef84ad7b1cbeedbd96b28aa,2014-08-07,63000.0,2303
14464,F,51,2f34a9bfb1c343adb97d9176ac5ebb1e,2016-09-06,100000.0,1542
14465,F,69,d547b897d249479aa5c5d6fe4665e078,2015-08-23,59000.0,1922
14467,F,55,dd017e813a984dc5b26bbab0a94ff533,2018-05-01,55000.0,940
14468,M,45,23675894e69749f0bfaf7c1e26d0cb12,2016-05-04,79000.0,1667
14469,F,70,ea852d66433644f39563afec12ae39c2,2017-11-26,35000.0,1096
14470,M,23,3f0081b6b7cb4ad4af44d3472e54da51,2018-02-28,54000.0,1002
14471,M,58,7909c2934c6e41eca309e865cb401b00,2018-06-01,54000.0,909
14472,M,39,c9eed1f79316414183383096b7a95347,2018-01-27,65000.0,1034
14473,F,74,134befa315d24b59a267013a8cfcbde9,2015-09-24,73000.0,1890
14474,F,56,30656ebd73d84c0ba0b8784ed2b27bbe,2017-09-06,63000.0,1177
14475,F,48,d65a8809ec0849e0b907e2e6f82be5c7,2015-08-28,117000.0,1917
14476,F,60,3fd9651d967c44cea221b3a5f645df1e,2016-02-29,103000.0,1732
14477,M,56,7002342f48214d5bb4d7ec33e0c9e3db,2018-01-31,99000.0,1030
14479,F,69,c5c124fa2145402da172d151c2acba5e,2015-08-24,82000.0,1921
14481,M,29,a030a3876c974c529ad8acfed1ba0e3e,2016-10-19,59000.0,1499
14483,M,69,227ce6b51df94aeaa83ce2701eb2963c,2017-08-01,92000.0,1213
14484,M,59,db1a497fb42b47c5ba22bfa8fbf0dc5d,2017-10-20,103000.0,1133
14486,M,29,375c47b35ff048bbb3e6bdea03ed0a69,2017-08-19,41000.0,1195
14487,M,46,3557bf585abc4baab8c51d3dba48d3fa,2017-10-21,63000.0,1132
14488,M,63,67a899449da64a6287cb68b6fee98b32,2016-11-11,77000.0,1476
14489,M,47,5ad6172a9cef4e848559f38d10feab02,2016-12-20,46000.0,1437
14490,M,67,fff0f0aac6c547b9b263080f09a5586a,2017-06-15,80000.0,1260
14492,M,50,a3fa9c5ae07348f0ad9c6942a17e063b,2016-03-30,54000.0,1702
14493,F,44,c4be80f0d24a408cbf2131603bb93b66,2016-04-09,54000.0,1692
14494,M,27,1ac8b6a96fdb46ef882e0d41818f8f2d,2014-01-20,74000.0,2502
14495,M,75,a2eadf0236d54377bda77db37051fc77,2017-07-26,68000.0,1219
14496,F,67,c35d2009f1a1434fb4f59658f14ad0ec,2017-06-29,111000.0,1246
14497,F,39,9ab70826a6ae46848c108fd59643355d,2016-09-24,66000.0,1524
14499,O,82,2fbbdca82a9c45d6898d5a18d0227410,2017-08-24,78000.0,1190
14500,M,29,bf76d552161742078b2b1879abd4d062,2018-02-05,57000.0,1025
14501,F,66,e4c03129a4bb4dadb476ab4a4dec775c,2018-07-25,63000.0,855
14502,M,63,a2d4c124881d4e57afe49870239612b3,2018-04-03,36000.0,968
14503,M,22,c0e549a3709e4c34bf744a36143c2e9f,2015-03-22,57000.0,2076
14504,F,51,9b3ad3f853cd443393060b8c75e2dade,2016-10-11,81000.0,1507
14505,F,52,cc7322218ad24de3aedc3123ec1c9e79,2016-04-19,86000.0,1682
14506,M,36,89db9e6efae9458cb649a6474671d039,2015-12-25,50000.0,1798
14507,F,62,7941f95f04c6481695b764fd8c0ebeb0,2017-10-28,84000.0,1125
14508,M,41,e89759102bca4709ba8ceee153bc942c,2017-09-05,59000.0,1178
14510,F,90,64debcaed4a14d6997444bbecb27b055,2017-12-06,43000.0,1086
14512,F,45,3d92ee9eb0b444a6bc99e01c46e043ce,2017-12-21,56000.0,1071
14513,F,45,6858582744714e488a0bc74f40b1f079,2017-09-02,62000.0,1181
14514,M,62,afc9a6447a1249a596f01c6409bbb8d6,2014-01-18,43000.0,2504
14515,F,53,4e61c5266747430e950bbdb0e522722b,2018-05-22,62000.0,919
14516,F,58,acf207b52925485cbda7a55472dcfb32,2017-09-12,80000.0,1171
14517,M,33,5a1eb960daed4810a66297792844e0de,2017-11-05,74000.0,1117
14518,M,45,eace5596afa84235b554fe7a7682a735,2014-03-08,66000.0,2455
14519,M,54,1261cf51692541a5bdf39f0aa36b65f7,2016-07-07,51000.0,1603
14520,M,59,9167e22d29424914b532d9d2da99f1f6,2016-04-22,95000.0,1679
14521,M,72,5b19fce5498142acbc57faa281c82d6e,2017-09-02,119000.0,1181
14522,F,47,ca7c5edd04984546b13e366bbb75817b,2015-11-25,66000.0,1828
14523,F,24,fba63c905e81484595de6ea571443a65,2017-02-09,31000.0,1386
14524,M,43,f269083ec9444b59aea328843fcc3b8e,2018-01-05,67000.0,1056
14525,M,59,3b3f94dcf71d4d87884b335b9301b1c6,2016-11-19,72000.0,1468
14526,M,65,e6d423844f574a40891556cc89424093,2017-03-12,55000.0,1355
14527,F,38,7b4e445f110c475b9f6d22175fb60e5a,2016-10-28,59000.0,1490
14529,F,52,c207a8a8ef5c47ee970ca45f859e07eb,2017-12-23,86000.0,1069
14530,F,65,9894250fd5b34abda073bb1c71f19f0d,2017-09-02,73000.0,1181
14531,M,58,969b8fe3917b42a58147fd26ce80a8c2,2018-03-13,76000.0,989
14532,F,36,70ec2536b3cc4bb2804424ff791d9e95,2017-03-04,30000.0,1363
14533,F,57,e44d3bde10b147568f9c11fb0414abf5,2015-08-20,99000.0,1925
14534,F,51,1f58df02bcc84df397834d6dd15710d0,2015-12-16,47000.0,1807
14535,M,63,815b2181c57b438086c2661cc6c33d78,2018-01-09,95000.0,1052
14536,F,70,876b9e48f855451dab78445f28381fed,2017-01-14,114000.0,1412
14537,M,57,e51d67eb9a1049098fc37032694ebb53,2015-08-24,89000.0,1921
14538,M,68,f963dab9f00d4d10b9179136834b0007,2017-06-20,63000.0,1255
14539,F,62,97a8ba1ac0b24bda94f21053233b480c,2017-12-17,85000.0,1075
14540,F,55,32abe62781144404b03c19c1c4696d6e,2017-04-20,99000.0,1316
14541,M,60,0dab5a72d09e42ee957a574567a5ad3f,2015-09-26,71000.0,1888
14542,F,36,192099bfe35c4712bf91333009d9d108,2016-09-21,45000.0,1527
14543,F,90,a7b4125e7dee473cae2c1aa45a7978be,2018-01-09,85000.0,1052
14544,M,80,0d732f0791d34ef393aa6dee0b260ede,2014-01-19,41000.0,2503
14545,M,32,a36a8550a93e4d04ae93e5e6cca1564d,2016-07-11,69000.0,1599
14546,M,73,557e2c8128334f00bbe020595885b9c4,2017-04-20,61000.0,1316
14547,M,42,90606ce7d8504daeb327c2c740ed1520,2017-10-31,62000.0,1122
14548,F,68,d6f10a8cda5b41049c57f1a076227c14,2016-06-10,98000.0,1630
14549,F,35,e1c43b9050494f5e9b51c057d7570a98,2017-12-12,44000.0,1080
14550,F,33,0b6b453772ea4c3a963e92ae2b0817a2,2013-12-14,47000.0,2539
14551,F,44,3250c1d211c041ef88c4c6121d72f804,2017-08-05,95000.0,1209
14552,M,53,fe4a5bb889e74c70960e7f30761150fb,2017-10-26,61000.0,1127
14553,M,46,b3dc224a88d445e4bf5f7a5c0d77c011,2017-09-01,46000.0,1182
14555,M,59,6b64bd90a25b4c1399eb9f6e29a4d6f4,2017-12-08,65000.0,1084
14556,F,62,cca7bdbba8394b44bcc2678e33e0f8dc,2017-09-12,78000.0,1171
14558,F,67,614ec3d641654c2d9d5c2a15e329c774,2017-03-20,96000.0,1347
14559,M,68,dca5e3cb4b4a4a399933444bc2a1fbd5,2015-03-20,51000.0,2078
14560,M,37,c8af4c93dc194ab8adf10f80c1e0a46a,2017-12-17,64000.0,1075
14561,M,51,4de18cbefc364c78875fb6cedfde946f,2017-08-19,59000.0,1195
14562,M,81,1e2409f59ddc41789a97580bc0b9a9db,2018-02-21,82000.0,1009
14563,F,47,2c65ec7f25ba4e03b32e5c3041d1ec27,2016-10-02,68000.0,1516
14564,F,55,b290a46d8d1e4b958f15f70b854f07de,2016-08-02,112000.0,1577
14565,M,40,51b0f831aa104090be06c964881db04a,2015-11-09,63000.0,1844
14566,F,28,9f1ac96a08aa4c88afc5888c99969420,2017-08-06,47000.0,1208
14567,M,92,1f1c409789c247cba9b50d63aa078fcc,2015-08-14,94000.0,1931
14568,F,23,40a030abad2b480d8ef6a31b6238a0e8,2018-06-29,40000.0,881
14570,M,69,ecbf6ad5e59a484a8cb3296129d3beda,2016-03-02,99000.0,1730
14571,M,49,63f15b2c4c504f119c5b0a7245d2d7e2,2018-06-25,64000.0,885
14572,M,69,fb2473731d2047ceb4ec69e6ccacbb32,2016-07-11,47000.0,1599
14574,M,45,861917423ae744b694e28a0353b7d3ac,2016-03-23,50000.0,1709
14575,O,81,59d35262be504b1686c0ebae0aac9472,2017-08-02,57000.0,1212
14578,M,63,d1f3cc62def540c8951561f6da22e88a,2016-12-31,61000.0,1426
14580,M,56,c568fe9abced4ed0a5e0ec1930a6607d,2015-11-21,81000.0,1832
14581,O,50,36854e737253464ab290f4580084e38f,2015-11-23,76000.0,1830
14582,M,87,385bcabcfd854890b8fa60d58971ed0e,2018-05-06,36000.0,935
14583,M,39,948067179d174edc9a3893d926849575,2017-11-15,32000.0,1107
14584,M,60,97b225b7e557432fa500ee373ca43658,2018-06-02,38000.0,908
14585,F,67,76830f4119594aa79e6d7627d96e00fc,2017-12-15,33000.0,1077
14586,M,53,e10394a1fbde4178b16b3209a0278d2a,2018-02-03,51000.0,1027
14588,F,38,553434851ace417eba0ac1d9865de521,2017-11-08,47000.0,1114
14589,M,54,1758511afba94e54939a010294f4c4a5,2017-12-22,74000.0,1070
14590,M,59,c7b6395c96354283bbbc4d306b4bcc63,2016-06-11,77000.0,1629
14591,F,56,00fbb9b5edb94f02afbaf1eb49bb4d7d,2018-02-23,91000.0,1007
14592,F,36,57a7eb726b754233aeb70873c7a7d126,2016-12-04,74000.0,1453
14593,M,33,828f238d7f554fff94d07de50faff45c,2016-05-05,64000.0,1666
14594,M,67,9443bc5b8ce4483887002ab33b94f89c,2017-07-28,56000.0,1217
14595,F,63,ed213022de554001874b97fcff479283,2015-11-10,88000.0,1843
14596,M,36,b0f6c2cc5d2a4412be80e74e76bd1226,2017-06-17,34000.0,1258
14597,M,58,c5756832e20341c7a8b959046223e420,2015-04-25,46000.0,2042
14598,M,47,34d70d84fd3b4fa19a10e0d21836ee08,2014-06-03,59000.0,2368
14599,M,34,21ce757cdf2441f3921014edc2775e6c,2018-03-02,73000.0,1000
14601,M,27,0d430e04265c4049809fe2ce680940ee,2018-01-13,62000.0,1048
14602,F,41,0f457f3ccf254eb0af0921ddd996b504,2013-12-25,31000.0,2528
14603,M,64,38e17daa16b5474bb8d5de4b69e207b3,2016-08-31,108000.0,1548
14604,M,33,6ac3a35e06d848e9b02ec09e74d1ff7b,2018-04-29,53000.0,942
14605,M,84,fceb1a5494e24ec7ab68da747f7373dc,2016-07-24,106000.0,1586
14606,F,22,4666b78dc3c7425c9043f1c492c6c765,2018-02-11,71000.0,1019
14608,M,51,e3728b309d2a4dac904aa3286a8cb2ca,2018-02-08,79000.0,1022
14609,M,46,97036e368435428c9e176cf91c508578,2016-05-27,61000.0,1644
14611,M,51,0e6e271d144946de863574da082c1837,2014-07-24,77000.0,2317
14612,F,35,60c0f65a8d49497e86c58a37c596a551,2017-09-28,34000.0,1155
14613,M,55,ed913dfc322d4f62988b2a45be7dada3,2015-08-25,51000.0,1920
14614,F,61,cfefa4c2c2aa40a196f392e43eb5eeed,2017-11-12,59000.0,1110
14616,F,41,7106e78bb41f4e5fab74c2c9cf1e459f,2015-10-06,83000.0,1878
14617,M,52,1a8037f8a94a4b889fa53ee83e753477,2017-12-23,37000.0,1069
14618,M,29,c57f72e84af04b689370ae51f9c0b723,2013-12-19,33000.0,2534
14619,M,83,e23f93dde99743dbbfad6ca2674e4b92,2013-08-28,42000.0,2647
14620,M,66,a8e87d9498de4635a3d0d6e23f24d235,2018-03-02,70000.0,1000
14621,M,79,6a3176bdc38a41b39b7c186f6b2457a9,2016-05-18,72000.0,1653
14622,M,44,234f3b42e14245349935d57b937300dd,2017-11-25,39000.0,1097
14623,M,42,6de841e1175f443882c17a8c90c018f8,2017-12-09,68000.0,1083
14624,F,29,1607d225fdd44e888d860c5cbc224da8,2015-11-14,42000.0,1839
14625,M,37,ced3380d8a334054ab0f389572485292,2017-01-12,47000.0,1414
14626,F,59,fff29fb549084123bd046dbc5ceb4faa,2017-08-31,93000.0,1183
14627,M,44,cdf2654c1fe645e0a2c66435d35cc080,2017-08-26,69000.0,1188
14628,F,57,43ab1831aeb0431f98efd3578f14bf67,2017-07-31,113000.0,1214
14629,F,58,c8a71dc7d32c402e85e2eb3cbe0ad68a,2016-05-14,112000.0,1657
14630,M,67,b193da492dcb4b029ebade62a96eefdc,2014-04-01,53000.0,2431
14632,M,46,09c957e5a4ac4c339b25fe08b12cd921,2018-02-07,32000.0,1023
14633,F,58,1853362ad12c41bc8d7fefc8bafbe90a,2018-06-04,52000.0,906
14634,F,21,1d24926e53f343b5a1f5581480c66a8d,2018-03-28,39000.0,974
14635,F,61,84a43ae3265546f7a39950f9d321ca71,2017-08-15,111000.0,1199
14636,F,58,461fb9eddb8244f0a7485f9b6baee3d5,2018-03-06,37000.0,996
14637,M,22,e4cb5295474f42b98b079e9997103ee4,2018-03-22,56000.0,980
14638,F,65,6843c2efb2214938a304a6cd52389c08,2018-03-23,81000.0,979
14639,F,64,2465878cae3d4d7eac6813ffafd01414,2017-06-11,84000.0,1264
14640,F,62,e2e9ab9c2f044040994c79d9819f670d,2018-01-23,72000.0,1038
14641,M,50,c3dabaeb9cc841f282a70914cb53372f,2016-03-11,62000.0,1721
14642,M,19,e60e656698df46a19e2a26164e742296,2018-03-24,63000.0,978
14645,F,70,83af4833e00143e19e212250ccaabcbb,2016-02-24,100000.0,1737
14646,M,40,680c57ee0e6e46c49c1f701e4c371d0c,2017-05-04,63000.0,1302
14647,M,23,e25754f8d8734767a72b23e2e6d4d19c,2015-05-08,32000.0,2029
14648,F,51,fd8866c398944d05be7306dfbe3c3508,2016-10-09,44000.0,1509
14649,M,52,73e1f6bb3fe04429bf3ffc04c89ff7f9,2017-01-03,89000.0,1423
14650,M,51,b3851741f02e4fc391f9d691cc1ce86b,2016-09-13,76000.0,1535
14651,F,76,ac8acdc4d91945789e009a333ccb4e2c,2016-11-11,80000.0,1476
14652,M,59,3c487d3686d642c687c14eaf3fbd0f15,2017-11-25,82000.0,1097
14653,F,28,92753745d26945beba2afe7aa2dc7593,2018-07-03,65000.0,877
14655,F,54,0842bae0ce7f4dd283c868b01a19f793,2017-02-12,56000.0,1383
14656,F,57,ba56e53dfd5e466f9b2ae751fa3f43b7,2015-10-20,72000.0,1864
14657,M,39,a3f201002d1448b68f6b5ce6d34e461b,2017-03-24,86000.0,1343
14658,M,80,df3181a5f3cf459f91a82c8f30889b1a,2018-04-17,82000.0,954
14659,M,45,24a3df24be334727a9b6a704a1b536e6,2014-04-24,33000.0,2408
14660,M,36,1058819f0dc84deabaa8efb0cba592a8,2017-10-18,50000.0,1135
