gender,age,cust_id,became_member_on,income,days_as_member,Total offer completed,Total offer received,Total offer viewed,Total transaction,offer completed_via_email,offer completed_via_social,offer completed_via_mobile,offer completed_via_web,offer completed bogo count,offer completed discount count,offer received_via_email,offer received_via_social,offer received_via_mobile,offer received_via_web,offer received bogo count,offer received discount count,offer received informational count,offer viewed_via_email,offer viewed_via_social,offer viewed_via_mobile,offer viewed_via_web,offer viewed bogo count,offer viewed discount count,offer viewed informational count,Total transaction amount,avg_difficulty,avg_duration,total_reward_received,total_reward_defined,total_view_ratio,total_completion_ratio,avg_transaction_amt,transactions_per_membership_days,weeks_as_member,avg transaction count by membership time,customer_type,customer type
M,48,92481d2ef5584daa9d4a17725a31792d,2014-11-08,53000,2210,1,4,2,14,1,1,1,1,0,1,4,3,4,4,3,1,0,2,2,2,2,2,0,0,48.4,8.428571429,140.5714286,3,28,0.5,0.25,3.46,0.006334841629,194.5714286,0.07195301028,passive,passive
F,47,5bb87082fa804056bac72c2f59980064,2017-01-23,80000,1403,2,4,4,5,2,1,2,2,1,1,4,2,3,3,1,2,1,4,2,3,3,1,2,1,97.32,10,148.8,12,17,1,0.5,19.46,0.003563791875,79.28571429,0.06306306306,active,passive
M,53,f5f7dc10214f4502a6006f8a9b5f7b66,2018-04-17,59000,954,0,3,3,3,0,0,0,0,0,0,3,1,2,3,1,1,1,3,1,2,3,1,1,1,40.94,10,152,0,15,1,0,13.65,0.003144654088,15.14285714,0.1981132075,passive,passive
M,39,fafcd6ee168140fbbb5da43be1d3daa7,2018-05-23,41000,918,0,2,1,0,0,0,0,0,0,0,2,1,2,1,0,0,2,1,1,1,0,0,0,1,0,0,80,0,0,0.5,0,0,0,10,0,passive,passive
M,62,e07c9847692b45d59c8ed81104f245fb,2018-05-17,88000,924,1,2,2,3,1,0,1,1,1,0,2,1,2,2,1,1,0,2,1,2,2,1,1,0,51.89,5.8,168,5,8,1,0.5,17.3,0.003246753247,10.85714286,0.2763157895,active,passive
M,78,af4bb07bf5364e9783f5bd740b27ed8f,2016-09-28,39000,1520,2,3,3,11,2,2,2,2,2,0,3,3,3,2,2,0,1,3,3,3,2,2,0,1,127.19,3.75,108,10,10,1,0.667,11.56,0.007236842105,96,0.1145833333,active,passive
M,64,0a3c4a0c066d49f1ad4eb52987a0fb05,2016-05-06,98000,1665,3,3,3,9,3,2,2,2,1,2,3,2,2,2,1,2,0,3,2,2,2,1,2,0,1084.84,12.33333333,192,18,18,1,1,120.54,0.005405405405,116.7142857,0.07711138311,active,passive
F,36,ce72f785a9964892a289cbdda7c9320d,2018-07-08,61000,872,5,5,5,13,5,3,4,4,3,2,5,3,4,4,3,2,0,5,3,4,4,3,2,0,191.89,11,163.2,32,32,1,1,14.76,0.01490825688,3.428571429,3.791666667,active,active
F,44,cb294611652a4570ad79eb61cffd5e9b,2016-08-17,52000,1562,2,2,2,8,2,2,2,1,1,1,2,2,2,1,1,1,0,2,2,2,1,1,1,0,116.77,10,204,12,12,1,1,14.6,0.005121638924,102,0.07843137255,active,passive
F,60,a6223a4c9b3b47ed88c7a95dfe9994ef,2017-10-17,68000,1136,1,4,4,11,1,1,1,1,1,0,4,2,4,3,1,0,3,4,2,4,3,1,0,3,172.26,3.333333333,98.66666667,10,10,1,0.25,15.66,0.009683098592,41.14285714,0.2673611111,active,passive
F,40,cbbde640385f454fb4a81f301fe08c5a,2015-10-16,64000,1868,3,4,3,15,3,3,3,2,2,1,4,3,4,3,2,1,1,3,3,3,2,2,1,0,282.17,9,168,22,22,0.75,0.75,18.81,0.008029978587,145.7142857,0.1029411765,passive,passive
M,54,2999a95f137240ed802890b38f0466e5,2014-02-17,73000,2474,5,6,5,7,5,4,4,5,2,3,6,5,5,5,2,3,1,5,4,4,5,2,3,0,145.63,8.8125,171,20,20,0.83,0.833,20.8,0.002829426031,232.2857143,0.03013530135,active,passive
M,23,d0bf2b919ce74f68a939255a73244fd7,2015-12-14,60000,1809,4,5,3,15,4,3,3,4,3,1,5,3,4,5,3,1,1,3,3,3,3,3,0,0,210.3,9.583333333,138,30,30,0.6,0.8,14.02,0.008291873964,137.2857143,0.1092611863,passive,passive
F,51,f0f9861bc60a4affbf822d0f8fa9a68d,2017-03-20,62000,1347,3,3,3,11,3,2,3,3,2,1,3,2,3,3,2,1,0,3,2,3,3,2,1,0,193.38,6.666666667,136,12,12,1,1,17.58,0.008166295471,71.28571429,0.1543086172,active,passive
M,52,b77a7b51bf384b4ba2b0d893f792edaa,2017-11-01,55000,1121,3,3,3,8,3,2,2,3,2,1,3,2,2,3,2,1,0,3,2,2,3,2,1,0,136.24,11.66666667,160,20,20,1,1,17.03,0.007136485281,39,0.2051282051,active,passive
F,55,dcc863ed129343a8b91f7a8d372ec4e9,2017-10-07,99000,1146,4,4,4,12,4,3,4,3,2,2,4,3,4,3,2,2,0,4,3,4,3,2,2,0,278.13,8,186,20,20,1,1,23.18,0.01047120419,42.57142857,0.2818791946,active,passive
F,24,afcc1f046f1740349cd370d89a933cd7,2015-07-02,59000,1974,2,5,4,14,2,1,2,2,0,2,5,1,5,5,0,4,1,4,1,4,4,0,4,0,45.37,8.272727273,161.4545455,5,9,0.8,0.4,3.24,0.007092198582,160.8571429,0.08703374778,active,passive
M,59,7f0df9ea520a40e2ad30d0c4f6f30161,2016-06-10,53000,1630,4,5,3,13,4,2,4,4,4,0,5,3,5,4,4,0,1,3,3,3,2,2,0,1,666.38,4.166666667,128,20,20,0.6,0.8,51.26,0.007975460123,111.7142857,0.1163682864,passive,passive
M,57,1997b4c538804d42bac6d58c32ec26b4,2017-01-11,86000,1415,3,6,6,10,3,3,3,3,1,2,6,4,6,5,2,2,2,6,4,6,5,2,2,2,176.35,5.066666667,150.4,10,15,1,0.5,17.63,0.007067137809,81,0.1234567901,active,passive
F,24,f853e761e3b44d40a783a9fd8c62e443,2018-02-28,38000,1002,5,6,3,5,5,3,4,5,2,3,6,3,5,6,2,4,0,3,3,3,3,1,2,0,40.58,8.357142857,168,21,23,0.5,0.833,8.12,0.00499001996,22,0.2272727273,passive,passive
M,58,3a4e53046c544134bb1e7782248631d1,2018-04-07,64000,964,0,2,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,5,168,0,10,0,0,0,0,16.57142857,0,passive,passive
M,71,76446d5eb24a4c718418c48ff9ff1027,2015-04-18,83000,2049,4,5,5,6,4,3,3,2,3,1,5,4,4,2,3,1,1,5,4,4,2,3,1,1,144.93,10.71428571,159.4285714,35,35,1,0.8,24.16,0.002928257687,171.5714286,0.03497085762,active,passive
M,52,838772a672304524a86cf9b465b9bd5d,2016-08-10,84000,1569,0,2,2,5,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,2,111.84,0,72,0,0,1,0,22.37,0.003186743149,103,0.04854368932,passive,passive
M,21,9c630a9e215d4ecaa7966f0b2b0f701a,2018-06-19,75000,891,0,4,2,4,0,0,0,0,0,0,4,1,4,3,0,1,3,2,1,2,1,0,0,2,13.07,1.666666667,100,0,2,0.5,0,3.27,0.004489337823,6.142857143,0.6511627907,passive,active
M,27,7a26250ec6ff4941a7415e1366b6fb3c,2018-04-28,45000,943,0,6,4,5,0,0,0,0,0,0,6,3,6,4,4,2,0,4,3,4,2,3,1,0,8.38,9.5,158.4,0,39,0.67,0,1.68,0.005302226935,13.57142857,0.3684210526,passive,passive
F,75,8566b2214dae406a8ba77923e348de05,2018-02-27,57000,1003,2,5,4,4,2,2,2,2,2,0,5,5,5,4,3,2,0,4,4,4,4,2,2,0,59.32,6.727272727,154.9090909,10,25,0.8,0.4,14.83,0.003988035892,22.14285714,0.1806451613,active,passive
M,36,3fab840fa8cd489faf5b86ae7e49b340,2018-03-09,33000,993,0,3,3,8,0,0,0,0,0,0,3,3,3,1,2,0,1,3,3,3,1,2,0,1,22.32,6.666666667,120,0,20,1,0,2.79,0.008056394763,20.71428571,0.3862068966,passive,passive
M,71,4ceb1cd14e60495a9f6a7726ea34f4db,2016-08-12,61000,1567,3,4,4,14,3,2,2,3,2,1,4,3,3,3,2,1,1,4,3,3,3,2,1,1,239.75,9.545454545,144,20,20,1,0.75,17.12,0.008934269304,102.7142857,0.1363004172,active,passive
F,22,0f6ff347c72c45ecb8a10010061419cb,2017-12-14,36000,1078,3,6,5,16,3,1,3,3,1,2,6,3,6,5,3,3,0,5,3,5,4,2,3,0,46.8,8.642857143,161.1428571,10,32,0.83,0.5,2.93,0.01484230056,32.85714286,0.4869565217,active,passive
M,31,ee7a02c5a1d74b3cb9aba64202c8c013,2018-05-09,55000,932,0,4,3,2,0,0,0,0,0,0,4,2,4,4,0,4,0,3,2,3,3,0,3,0,1.57,9.142857143,188.5714286,0,9,0.75,0,0.78,0.002145922747,12,0.1666666667,passive,passive
M,28,6ba2450a438540999e633a5d99c7c7a0,2015-01-24,61000,2133,4,6,6,17,4,2,4,4,2,2,6,3,6,5,4,2,0,6,3,6,5,4,2,0,51.46,6.9375,181.5,15,30,1,0.667,3.03,0.007969995312,183.5714286,0.09260700389,active,passive
M,57,2d36cda33cb8495a9ce38c0dc53d64eb,2018-02-08,58000,1022,1,5,5,3,1,0,1,1,0,1,5,2,4,5,1,4,0,5,2,4,5,1,4,0,44.59,11.81818182,185.4545455,2,21,1,0.2,14.86,0.002935420744,24.85714286,0.1206896552,active,passive
F,25,1815f561a304441886c75af2aedbf6f9,2014-01-10,34000,2512,2,4,4,28,2,2,2,2,0,2,4,4,4,2,1,2,1,4,4,4,2,1,2,1,88.64,7.1,170.4,5,15,1,0.5,3.17,0.01114649682,237.7142857,0.1177884615,active,passive
M,55,43b53afc1f254f16962cedd850c030b6,2017-02-14,90000,1381,3,5,3,6,3,1,2,3,0,3,5,3,4,4,1,3,1,3,3,3,2,1,1,1,152.14,8.272727273,154.9090909,10,15,0.6,0.6,25.36,0.00434467777,76.14285714,0.07879924953,passive,passive
F,67,18681f0a49a84ae9a0fa7a0c23816137,2016-06-29,65000,1611,0,2,2,5,0,0,0,0,0,0,2,1,2,1,1,0,1,2,1,2,1,1,0,1,84.71,2.5,120,0,5,1,0,16.94,0.003103662322,109,0.04587155963,passive,passive
M,43,fc4b89cd1c074eb29a3d26c319eb60ae,2017-12-04,63000,1088,0,5,3,6,0,0,0,0,0,0,5,3,5,4,2,1,2,3,3,3,2,1,1,1,12.78,4.875,123,0,18,0.6,0,2.13,0.005514705882,34.28571429,0.175,passive,passive
M,71,cbcb751630ed464e8f22b4ad87a0e710,2017-07-12,84000,1233,3,4,3,7,3,3,3,3,1,2,4,4,4,3,1,2,1,3,3,3,2,1,1,1,162.54,5,134.4,11,11,0.75,0.75,23.22,0.005677210057,55,0.1272727273,passive,passive
M,69,b02d6369b458411aa0bbf3eb632ad4fe,2017-10-20,101000,1133,3,4,2,4,3,2,3,2,1,2,4,3,4,3,1,3,0,2,2,2,2,0,2,0,95.02,9,184,15,17,0.5,0.75,23.76,0.003530450132,40.71428571,0.09824561404,passive,passive
M,68,0f4ea68d60614ce2a683c039425f160c,2017-10-09,46000,1144,3,6,6,4,3,2,2,2,2,1,6,3,5,5,4,2,0,6,3,5,5,4,2,0,64.1,9.666666667,166.4,20,32,1,0.5,16.03,0.003496503497,42.28571429,0.09459459459,active,passive
M,29,cff0f57c82cb47229c5b090d98864e29,2017-09-30,66000,1153,2,5,4,13,2,1,2,2,1,1,5,3,5,4,2,2,1,4,3,4,3,2,1,1,54.98,5.090909091,141.8181818,8,15,0.8,0.4,4.23,0.01127493495,43.57142857,0.2983606557,active,passive
F,80,d45ed3e2c2b44ea9a644be5580ad16b4,2018-01-01,88000,1060,3,4,4,8,3,3,3,2,1,2,4,3,4,3,1,2,1,4,3,4,3,1,2,1,171.27,6.545454545,154.9090909,16,16,1,0.75,21.41,0.007547169811,30.28571429,0.2641509434,active,passive
F,54,7cad9f630e4d47918d2b6160678db2f8,2015-12-07,86000,1816,1,4,4,4,1,1,1,1,0,1,4,2,3,3,0,2,2,4,2,3,3,0,2,2,78.79,7.777777778,170.6666667,2,7,1,0.25,19.7,0.002202643172,138.2857143,0.02892561983,active,passive
M,77,a78dccc2d86944b7bf05bc7571cae761,2015-09-19,88000,1895,5,6,5,13,5,3,3,5,1,4,6,4,4,5,1,4,1,5,4,4,4,1,3,1,280.79,10.9375,196.5,19,19,0.83,0.833,21.6,0.006860158311,149.5714286,0.08691499522,active,passive
M,85,cad006df49e5400b8b38069f296c97c7,2016-01-16,66000,1776,5,6,6,15,5,2,4,5,2,3,6,2,5,6,2,3,1,6,2,5,6,2,3,1,260.47,8.823529412,176.4705882,19,19,1,0.833,17.36,0.008445945946,132.5714286,0.1131465517,active,passive
M,68,6f0c4bdf02a445d880fccc965710c6ee,2016-09-26,92000,1522,1,4,4,8,1,1,1,1,0,1,4,2,3,4,1,2,1,4,2,3,4,1,2,1,181.95,7.888888889,157.3333333,3,13,1,0.25,22.74,0.005256241787,96.28571429,0.08308605341,active,passive
M,51,0dae72f0da8849e9b0f95050e6c69856,2014-01-06,32000,2516,1,4,3,10,1,0,1,1,1,0,4,2,4,3,3,0,1,3,2,3,2,2,0,1,16.97,5,132,5,20,0.75,0.25,1.7,0.003974562798,238.2857143,0.04196642686,passive,passive
M,94,ce235b5491eb4a21857a5de3355a310b,2015-11-24,101000,1829,4,4,3,9,4,3,4,4,2,2,4,3,4,4,2,2,0,3,3,3,3,2,1,0,996.53,10,161.4545455,24,24,0.75,1,110.73,0.004920721706,140.1428571,0.06422018349,passive,passive
F,67,ffeaa02452ef451082a0361c3ca62ef5,2017-02-19,77000,1376,3,5,5,12,3,1,3,2,1,2,5,3,5,2,1,2,2,5,3,5,2,1,2,2,234.05,6.923076923,138.4615385,14,14,1,0.6,19.5,0.008720930233,75.42857143,0.1590909091,active,passive
M,52,19bd6684c9ff4f9492bee610f6acb511,2016-07-28,50000,1582,3,4,4,6,3,2,3,2,3,0,4,2,4,3,3,0,1,4,2,4,3,3,0,1,66.97,5.454545455,141.8181818,20,20,1,0.75,11.16,0.003792667509,104.8571429,0.05722070845,active,passive
F,55,d8d491330a0e4b099f05f5fd7b972f20,2018-01-09,32000,1052,2,5,3,10,2,1,2,2,1,1,5,3,4,3,1,2,2,3,3,3,1,1,0,2,62.23,5.5,122.4,7,12,0.6,0.4,6.22,0.009505703422,29.14285714,0.3431372549,passive,passive
F,68,b153707a382046218a55e0122b4dcf37,2015-11-28,76000,1825,2,2,1,5,2,0,2,2,1,1,2,0,2,2,1,1,0,1,0,1,1,0,1,0,960.21,8,168,7,7,0.5,1,192.04,0.002739726027,139.5714286,0.03582395087,passive,passive
F,46,47996f735e14433cb112c6621ab13b80,2017-09-17,69000,1166,0,6,2,4,0,0,0,0,0,0,6,3,3,5,1,4,1,2,2,2,1,1,0,1,13.58,10.875,159,0,28,0.33,0,3.4,0.003430531732,45.42857143,0.08805031447,passive,passive
F,90,75346ec64fd44dd196e782cbeab000ef,2016-08-26,54000,1553,3,4,4,16,3,3,3,2,1,2,4,3,4,3,1,2,1,4,3,4,3,1,2,1,239.54,6.545454545,154.9090909,16,16,1,0.75,14.97,0.01030264005,100.7142857,0.1588652482,active,passive
M,33,9fde7b28470b494ab6b5e801b1d3eafa,2017-12-09,34000,1083,0,2,1,2,0,0,0,0,0,0,2,2,2,1,1,0,1,1,1,1,1,1,0,0,5.18,3.333333333,104,0,5,0.5,0,2.59,0.001846722068,33.57142857,0.05957446809,passive,passive
F,54,bcb4829fb8224c868d7ade14146b011b,2018-03-25,53000,977,0,5,3,6,0,0,0,0,0,0,5,3,4,4,2,3,0,3,3,3,2,2,1,0,27.66,9.25,165,0,25,0.6,0,4.61,0.006141248721,18.42857143,0.3255813953,passive,passive
F,22,e8c9a3ce8bff405c89ee18f26746be2a,2015-10-01,40000,1883,3,5,3,16,3,1,2,3,0,3,5,2,4,4,0,3,2,3,2,3,2,0,1,2,365.83,8.181818182,170.1818182,9,9,0.6,0.6,22.86,0.008497079129,147.8571429,0.1082125604,passive,passive
M,51,65d7ea412761456a9f1878ddd1d1cee6,2018-02-26,53000,1004,0,5,5,0,0,0,0,0,0,0,5,2,3,4,3,2,0,5,2,3,4,3,2,0,0,13,187.2,0,35,1,0,0,0,22.28571429,0,passive,passive
F,78,0fe517e9c3c841518e39be9bf741807a,2017-08-18,66000,1196,4,6,5,15,4,2,4,4,2,2,6,2,5,6,2,3,1,5,2,5,5,2,2,1,263.99,6.133333333,163.2,16,21,0.83,0.667,17.6,0.01254180602,49.71428571,0.3017241379,active,passive
O,60,1e080ee5a39744dcb1f9d98efc23280f,2017-10-04,67000,1149,4,5,5,9,4,0,2,4,0,4,5,1,3,5,0,5,0,5,1,3,5,0,5,0,196,14.28571429,209.1428571,14,16,1,0.8,21.78,0.007832898172,43,0.2093023256,active,passive
M,22,6d66909ef05a413fb279cfd75160d284,2013-12-24,57000,2529,4,6,4,21,4,4,4,4,1,3,6,4,6,6,2,3,1,4,4,4,4,1,3,0,67.91,5.928571429,152.5714286,14,19,0.67,0.667,3.23,0.008303677343,240.1428571,0.08744794765,passive,passive
M,50,314eb4ef03394eb98b4f784c10fbf915,2018-04-25,50000,946,0,5,4,5,0,0,0,0,0,0,5,3,5,5,2,2,1,4,3,4,4,1,2,1,8.2,6.555555556,157.3333333,0,20,0.8,0,1.64,0.005285412262,14,0.3571428571,passive,passive
F,72,14f12efd9aa04c009e9bde68d66509e5,2017-06-16,108000,1259,1,6,4,4,1,0,0,1,0,1,6,3,4,3,0,2,4,4,3,4,1,0,0,4,98.12,5.454545455,122.1818182,5,10,0.67,0.167,24.53,0.003177124702,58.71428571,0.06812652068,passive,passive
F,78,db8e2b2d016b4fcea8ab979a743de3ec,2017-05-07,86000,1299,4,4,4,8,4,1,4,4,1,3,4,1,4,4,1,3,0,4,1,4,4,1,3,0,187.61,8,168,12,12,1,1,23.45,0.006158583526,64.42857143,0.1241685144,active,passive
M,59,cac127154bda4f5d98d994ce82a2f7d9,2015-08-23,108000,1922,3,5,4,6,3,3,3,2,2,1,5,4,5,4,3,1,1,4,4,4,3,3,1,0,161.18,8.416666667,142,23,33,0.8,0.6,26.86,0.003121748179,153.4285714,0.03910614525,active,passive
F,36,8862db7534f44d65bd9e6ba75e899a94,2016-10-11,50000,1507,3,4,2,15,3,2,3,1,2,1,4,2,4,2,2,1,1,2,2,2,0,2,0,0,190.52,8.888888889,160,22,22,0.5,0.75,12.7,0.0099535501,94.14285714,0.1593323217,passive,passive
M,60,0a9749f5782748e2933622664a8309af,2017-10-19,95000,1134,3,5,3,8,3,2,3,3,1,2,5,2,5,5,2,2,1,3,2,3,3,1,2,0,176.55,7.818181818,148.3636364,15,20,0.6,0.6,22.07,0.007054673721,40.85714286,0.1958041958,passive,passive
M,60,285fc1b40f194fafbe95c9cfbc6b3d6f,2018-06-28,35000,882,0,5,2,2,0,0,0,0,0,0,5,3,4,3,3,1,1,2,2,2,1,1,0,1,3.83,6.428571429,137.1428571,0,25,0.4,0,1.92,0.002267573696,4.857142857,0.4117647059,passive,passive
F,97,737789ee6eb143639c8dd7c58ab40253,2016-08-15,94000,1564,4,6,4,10,4,3,4,2,3,1,6,4,6,3,3,1,2,4,4,4,1,3,0,1,258.47,6.785714286,138.8571429,27,27,0.67,0.667,25.85,0.006393861893,102.2857143,0.09776536313,passive,passive
M,37,d80ce36710b34270bb543898db2f1882,2017-12-29,85000,1063,3,4,4,4,3,2,3,2,1,2,4,2,4,3,2,2,0,4,2,4,3,2,2,0,86.06,9.090909091,187.6363636,14,19,1,0.75,21.51,0.003762935089,30.71428571,0.1302325581,active,passive
M,58,d10238bffa114193b35f0e4291aef010,2016-07-08,79000,1602,4,6,4,6,4,3,3,4,1,3,6,3,4,6,1,4,1,4,3,3,4,1,3,0,132.56,12.14285714,204,19,24,0.67,0.667,22.09,0.003745318352,107.7142857,0.05570291777,passive,passive
M,75,add8153f744b485b96901eb9cd066f05,2016-07-04,44000,1606,3,3,3,14,3,3,3,2,2,1,3,3,3,2,2,1,0,3,3,3,2,2,1,0,169.79,10,176,22,22,1,1,12.13,0.008717310087,108.2857143,0.1292875989,active,passive
F,50,d9a756caa65a4c8aa18e393cd83d635c,2017-10-11,74000,1142,0,5,5,0,0,0,0,0,0,0,5,2,5,4,2,3,0,5,2,5,4,2,3,0,0,9,182.4,0,21,1,0,0,0,42,0,passive,passive
M,37,7d7f271652d244f78b97c73cd734c553,2016-03-24,98000,1708,4,6,6,14,4,3,3,2,2,2,6,4,5,4,3,2,1,6,4,5,4,3,2,1,1106.17,9.4375,166.5,28,33,1,0.667,79.01,0.008196721311,122.8571429,0.1139534884,active,passive
M,68,0e28b22b5f68463baff0f9e4d8353797,2016-06-25,52000,1615,3,6,4,20,3,3,3,3,1,2,6,3,6,6,2,3,1,4,3,4,4,2,2,0,48.58,7.307692308,184.6153846,9,16,0.67,0.5,2.43,0.01238390093,109.5714286,0.1825293351,passive,passive
M,59,7a33f05f6f0449b0b9df2d6baf7c3652,2018-03-14,61000,988,0,5,5,1,0,0,0,0,0,0,5,3,5,5,1,4,0,5,3,5,5,1,4,0,4.42,7.8,182.4,0,15,1,0,4.42,0.001012145749,20,0.05,passive,passive
M,62,0c4823420e2a4d53801e6d71874aaa65,2016-11-17,39000,1470,3,3,3,11,3,1,1,3,0,3,3,1,1,3,0,3,0,3,1,1,3,0,3,0,94.57,16.66666667,240,12,12,1,1,8.6,0.007482993197,88.85714286,0.1237942122,active,passive
M,67,6fc4b2ee5d844566aafeaa209fe11de1,2016-10-23,97000,1495,3,5,1,4,3,0,3,3,2,1,5,1,5,4,4,1,0,1,0,1,1,0,1,0,111.65,7.222222222,168,12,27,0.2,0.6,27.91,0.002675585284,92.42857143,0.04327666151,passive,passive
F,39,59fbf8362d894ad99ba29f42ac99c07e,2017-07-26,37000,1219,1,5,3,13,1,0,1,1,0,1,5,1,3,4,1,3,1,3,1,3,2,1,1,1,25.17,8.888888889,162.6666667,2,17,0.6,0.2,1.94,0.01066447908,53,0.2452830189,passive,passive
M,61,3a9a6ee0506c49dcbad7ce26a99cb90d,2018-04-17,34000,954,0,5,3,5,0,0,0,0,0,0,5,4,4,5,2,3,0,3,3,3,3,2,1,0,23.47,9.625,171,0,25,0.6,0,4.69,0.005241090147,15.14285714,0.3301886792,passive,passive
M,53,9d4bc1fd09e64e3abc95fa5ac4360ebe,2018-01-11,62000,1050,1,3,3,6,1,1,1,1,0,1,3,3,3,1,1,1,1,3,3,3,1,1,1,1,18.24,5.857142857,140.5714286,3,13,1,0.333,3.04,0.005714285714,28.85714286,0.2079207921,active,passive
M,50,c676b248358f48ac86a47d2fb190ffef,2016-09-18,92000,1530,3,4,3,8,3,2,3,2,2,1,4,3,4,2,2,1,1,3,3,3,1,2,0,1,195.11,6.5,134.4,17,17,0.75,0.75,24.39,0.00522875817,97.42857143,0.08211143695,passive,passive
M,31,8eb15bfe6dda4e3b806bcc93703f134e,2018-07-09,62000,871,1,5,5,5,1,1,1,1,1,0,5,5,5,4,2,2,1,5,5,5,4,2,2,1,22.74,6.272727273,141.8181818,5,20,1,0.2,4.55,0.005740528129,3.285714286,1.52173913,active,active
F,22,9b06f60a37f74483be79ce9d55600d16,2015-07-31,55000,1945,2,4,2,11,2,2,2,1,1,1,4,2,4,3,1,1,2,2,2,2,1,1,1,0,165.56,6.375,150,13,13,0.5,0.5,15.05,0.005655526992,156.7142857,0.07019143118,passive,passive
F,49,0578d2389a8f4e4a81f4d2648b85293e,2017-09-05,78000,1178,3,4,2,3,3,1,3,3,2,1,4,1,3,4,2,2,0,2,1,2,2,1,1,0,62.5,8.333333333,200,12,17,0.5,0.75,20.83,0.002546689304,47.14285714,0.06363636364,passive,passive
M,77,df8f7838cc6340ca989948d34cfb4f18,2016-03-11,97000,1721,4,5,5,9,4,4,4,3,2,2,5,4,5,4,2,2,1,5,4,5,4,2,2,1,222.78,7.285714286,147.4285714,26,26,1,0.8,24.75,0.005229517722,124.7142857,0.07216494845,active,passive
M,28,4ff459a228be43a5b23d59b12f4cfbe6,2018-05-13,31000,928,0,5,4,4,0,0,0,0,0,0,5,4,5,3,2,1,2,4,4,4,2,2,0,2,25.65,5.555555556,104,0,22,0.8,0,6.41,0.004310344828,11.42857143,0.35,passive,passive
M,22,5c6ff1c1f3d04f08a414419119bbcb38,2017-08-23,66000,1191,0,5,3,4,0,0,0,0,0,0,5,2,5,5,2,3,0,3,2,3,3,1,2,0,12,8.625,156,0,22,0.6,0,3,0.00335852225,49,0.08163265306,passive,passive
F,39,c7cec6c18caa427f9f82c471ff792318,2017-07-08,81000,1237,6,6,5,10,6,4,5,5,3,3,6,4,5,5,3,3,0,5,4,5,4,3,2,0,165.6,9.235294118,168,36,36,0.83,1,16.56,0.008084074373,55.57142857,0.1799485861,active,passive
M,38,b367b8304c07429986bc390d4d24c320,2018-04-30,92000,941,0,5,5,0,0,0,0,0,0,0,5,4,5,4,3,2,0,5,4,5,4,3,2,0,0,7.4,172.8,0,25,1,0,0,0,13.28571429,0,passive,passive
M,49,f31b2421cf974f4d96a1d6afae96e342,2018-01-10,68000,1051,3,5,5,4,3,3,3,2,3,0,5,3,5,4,4,0,1,5,3,5,4,4,0,1,65.45,5.384615385,134.7692308,20,25,1,0.6,16.36,0.003805899144,29,0.1379310345,active,passive
F,47,d0e5c238d4074233bdc3c872c646fc7b,2017-02-06,59000,1389,5,6,6,11,5,2,5,5,3,2,6,2,6,6,3,2,1,6,2,6,6,3,2,1,149.1,7.058823529,163.7647059,24,24,1,0.833,13.55,0.007919366451,77.28571429,0.1423290203,active,passive
M,64,0d56277b07ed4a8bb3a19325803e3579,2016-06-13,81000,1627,4,5,5,10,4,2,4,4,1,3,5,3,5,4,1,3,1,5,3,5,4,1,3,1,179.79,8.571428571,159.4285714,16,16,1,0.8,17.98,0.0061462815,111.2857143,0.08985879332,active,passive
M,36,4e65c61c4757476b958d3ef488924c26,2018-01-24,70000,1037,0,4,1,4,0,0,0,0,0,0,4,0,4,4,0,2,2,1,0,1,1,0,0,1,10.49,4,124.8,0,4,0.25,0,2.62,0.003857280617,27,0.1481481481,passive,passive
M,35,938ab5c383344e2cadeba47bf6b62e64,2018-01-11,52000,1050,2,3,3,16,2,2,2,2,1,1,3,3,3,2,1,1,1,3,3,3,2,1,1,1,210.56,6.375,126,13,13,1,0.667,13.16,0.01523809524,28.85714286,0.5544554455,active,active
F,63,08dc093548804971b6049d7a50a78f21,2016-12-01,63000,1456,1,2,2,7,1,0,0,1,0,1,2,1,1,1,0,1,1,2,1,1,1,0,1,1,110.29,12,172.8,5,5,1,0.5,15.76,0.004807692308,86.85714286,0.08059210526,active,passive
M,61,ab2dfcc6a76844a9a5a37d9d93a74ff7,2017-10-16,46000,1137,0,4,2,4,0,0,0,0,0,0,4,2,4,4,1,2,1,2,2,2,2,1,1,0,5.51,5.666666667,140,0,10,0.5,0,1.38,0.003518029903,41.28571429,0.09688581315,passive,passive
M,59,48abffc29515485f8419c6ad9c894e33,2017-09-08,66000,1175,2,5,5,5,2,2,2,2,1,1,5,4,4,4,2,2,1,5,4,4,4,2,2,1,59.06,8,144,8,23,1,0.4,11.81,0.004255319149,46.71428571,0.1070336391,active,passive
M,32,dd1069bbc7ef423c9b22bc81aceb6ec1,2013-12-08,40000,2545,1,6,5,19,1,1,1,1,0,1,6,5,5,4,2,3,1,5,5,5,3,2,2,1,61.12,7.833333333,168,2,25,0.83,0.167,3.22,0.007465618861,242.4285714,0.07837360047,passive,passive
M,51,994b498441cf46ed808f912cd4458ec0,2017-08-19,58000,1195,1,2,1,7,1,0,1,1,0,1,2,0,2,2,0,1,1,1,0,1,1,0,1,0,124.34,7.5,150,2,2,0.5,0.5,17.76,0.005857740586,49.57142857,0.1412103746,passive,passive
